代號,名稱,年月日,開盤價(元),最高價(元),最低價(元),收盤價(元),成交量(千股),成交值(千元),報酬率％,週轉率％,流通在外股數(千股),市值(百萬元),最後揭示買價,最後揭示賣價,報酬率-Ln,市值比重％,成交值比重％,成交筆數(筆),本益比-TSE,本益比-TEJ,股價淨值比-TSE,股價淨值比-TEJ,漲跌停,股價營收比-TEJ,股利殖利率-TSE,現金股利率,股價漲跌(元),高低價差%,次日開盤參考價,次日漲停價,次日跌停價,注意股票(A),處置股票(D),全額交割(Y),市場別
Y9999,加權指數,2020/01/09,11889.46,11992.55,11889.46,11970.63,"4,490,694","134,259,818",1.2992,0.2917,"705,422,518","36,071,226",,,1.2909,100,100,"963,538",,20.0844,,1.8056,,1.1376,,3.6271,153.53,0.8724,,,,,,,TSE
Y9999,加權指數,2020/01/08,11818.76,11899.67,11777.45,11817.1,"5,076,957","150,679,445",-0.5321,0.345,"711,169,580","35,650,867",,,-0.5336,100,100,"1,102,233",,19.9203,,1.7827,,1.1242,,3.6698,-63.22,1.0288,,,,,,,TSE
Y9999,加權指數,2020/01/07,11961.97,11986.03,11822.4,11880.32,"4,659,753","166,420,714",-0.611,0.3321,"711,167,753","35,842,158",,,-0.6129,100,100,"1,140,038",,20.025,,1.792,,1.1301,,3.6503,-73.04,1.3689,,,,,,,TSE
Y9999,加權指數,2020/01/06,12035.71,12040.08,11953.36,11953.36,"4,679,171","144,304,046",-1.297,0.3323,"711,167,736","36,062,494",,,-1.3055,100,100,"1,093,048",,20.1491,,1.8031,,1.1371,,3.628,-157.07,0.7161,,,,,,,TSE
Y9999,加權指數,2020/01/03,12167.44,12197.64,12023.6,12110.43,"5,527,302","193,759,680",0.0822,0.3644,"711,168,401","36,538,102",,,0.0822,100,100,"1,346,033",,20.4115,,1.8266,,1.1519,,3.5807,9.95,1.4383,,,,,,,TSE
Y9999,加權指數,2020/01/02,12026.5,12110.74,12026.23,12100.48,"4,335,855","142,714,556",0.8614,0.2878,"711,169,499","36,506,950",,,0.8577,100,100,"1,060,157",,20.3903,,1.8247,,1.1507,,3.5838,103.34,0.7044,,,,,,,TSE
Y9999,加權指數,2019/12/31,12019.19,12047.75,11997.14,11997.14,"3,475,032","118,037,040",-0.4665,0.2471,"710,120,773","36,176,022",,,-0.4676,100,100,"866,886",,20.1931,,1.8091,,1.1407,,3.6157,-56.23,0.4199,,,,,,,TSE
Y9999,加權指數,2019/12/30,12094.81,12114.89,12046.22,12053.37,"3,867,671","125,543,905",-0.3161,0.2686,"710,034,534","36,342,223",,,-0.3166,100,100,"951,613",,20.2846,,1.8173,,1.1458,,3.5992,-38.22,0.5679,,,,,,,TSE
Y9999,加權指數,2019/12/27,12032.72,12093.02,12032.72,12091.59,"3,729,441","109,059,597",0.7548,0.2651,"710,034,531","36,456,199",,,0.7519,100,100,"904,820",,20.3508,,1.8232,,1.1496,,3.5879,90.58,0.5025,,,,,,,TSE
Y9999,加權指數,2019/12/26,12018.38,12030.66,11982.64,12001.01,"3,176,657","100,793,909",-0.0593,0.2293,"710,034,641","36,184,487",,,-0.0593,100,100,"854,591",,20.2001,,1.8097,,1.1411,,3.6149,-7.12,0.3999,,,,,,,TSE
Y9999,加權指數,2019/12/25,11978.94,12032.37,11973.95,12008.13,"3,174,857","91,222,874",0.2651,0.2157,"710,034,641","36,206,708",,,0.2648,100,100,"803,082",,20.2111,,1.8107,,1.1417,,3.6127,31.75,0.4878,,,,,,,TSE
Y9999,加權指數,2019/12/24,12023.79,12027.6,11976.38,11976.38,"3,313,869","104,132,655",-0.3814,0.2449,"710,001,641","36,111,401",,,-0.3821,100,100,"832,595",,20.1547,,1.8056,,1.1385,,3.6222,-45.85,0.426,,,,,,,TSE
Y9999,加權指數,2019/12/23,11969.14,12022.23,11960.21,12022.23,"3,756,921","114,310,880",0.5281,0.2729,"710,001,606","36,250,610",,,0.5267,100,100,"919,900",,20.2321,,1.8126,,1.1429,,3.6083,63.15,0.5186,,,,,,,TSE
Y9999,加權指數,2019/12/20,12001.56,12028.22,11937.45,11959.08,"4,682,666","170,595,065",-0.4977,0.3765,"710,001,606","36,055,666",,,-0.499,100,100,"1,034,618",,20.1247,,1.803,,1.1368,,3.6279,-59.82,0.7552,,,,,,,TSE
Y9999,加權指數,2019/12/19,12082.98,12111.77,12008.16,12018.9,"4,222,936","137,759,496",-0.8542,0.3185,"710,002,512","36,229,329",,,-0.8579,100,100,"991,627",,20.2234,,1.8118,,1.1424,,3.6105,-103.55,0.8547,,,,,,,TSE
Y9999,加權指數,2019/12/18,12061.1,12125.9,12059.92,12122.45,"4,817,570","150,630,121",0.2103,0.3693,"710,000,958","36,540,326",,,0.2101,100,100,"1,198,571",,20.3978,,1.8274,,1.1522,,3.6153,25.44,0.5454,,,,,,,TSE
Y9999,加權指數,2019/12/17,11939.62,12097.01,11939.62,12097.01,"5,325,369","156,572,873",1.3169,0.3548,"709,998,950","36,463,773",,,1.3083,100,100,"1,213,786",,20.3552,,1.8236,,1.1498,,3.6228,157.24,1.3182,,,,,,,TSE
Y9999,加權指數,2019/12/16,11915.61,11975.73,11915.61,11939.77,"5,076,417","144,848,980",0.1009,0.388,"709,998,950","35,991,174",,,0.1009,100,100,"1,107,195",,20.0894,,1.7998,,1.1348,,3.6704,12.04,0.504,,,,,,,TSE
Y9999,加權指數,2019/12/13,11937.9,11990.78,11913.02,11927.73,"5,505,203","173,186,306",0.7714,0.4289,"709,655,778","35,926,217",,,0.7685,100,100,"1,278,529",,20.0569,,1.797,,1.1329,,3.6771,91.31,0.657,,,,,,,TSE
Y9999,加權指數,2019/12/12,11766.98,11875.98,11766.98,11836.42,"4,768,917","154,407,168",1.1593,0.3552,"709,643,778","35,650,937",,,1.1527,100,100,"1,141,832",,19.9042,,1.7833,,1.1242,,3.7054,135.65,0.9316,,,,,,,TSE
Y9999,加權指數,2019/12/11,11635.07,11700.77,11622.58,11700.77,"4,024,932","128,994,346",0.6272,0.3231,"710,041,785","35,247,257",,,0.6252,100,100,"989,216",,19.6832,,1.7632,,1.1117,,3.7481,72.93,0.6724,,,,,,,TSE
Y9999,加權指數,2019/12/10,11647.78,11649.73,11607.26,11627.84,"4,100,752","105,487,530",-0.2824,0.3274,"710,041,785","35,027,835",,,-0.2828,100,100,"906,991",,19.5601,,1.7522,,1.1048,,3.7715,-32.93,0.3642,,,,,,,TSE
Y9999,加權指數,2019/12/09,11635.47,11678.36,11631.03,11660.77,"4,433,349","123,787,369",0.4404,0.3332,"710,041,785","35,126,772",,,0.4394,100,100,"960,606",,19.6178,,1.7573,,1.108,,3.7609,51.13,0.4077,,,,,,,TSE
Y9999,加權指數,2019/12/06,11639.8,11657.65,11577.83,11609.64,"3,900,027","112,574,170",0.1293,0.2829,"710,041,725","34,973,774",,,0.1292,100,100,"946,293",,19.5321,,1.7496,,1.1032,,3.7774,14.99,0.6884,,,,,,,TSE
Y9999,加權指數,2019/12/05,11546.75,11604.39,11546.75,11594.65,"4,393,485","125,131,392",0.7313,0.307,"710,038,725","34,928,937",,,0.7287,100,100,"972,457",,19.5136,,1.748,,1.1022,,3.7822,84.18,0.5008,,,,,,,TSE
Y9999,加權指數,2019/12/04,11511.82,11513.83,11457.43,11510.47,"3,834,439","109,493,399",-0.1831,0.2761,"711,285,618","34,701,067",,,-0.1832,100,100,"892,942",,19.3786,,1.7349,,1.0948,,3.8074,-21.11,0.4891,,,,,,,TSE
Y9999,加權指數,2019/12/03,11473.32,11531.58,11460.06,11531.58,"3,791,301","109,779,766",0.2499,0.2682,"711,116,554","34,762,249",,,0.2496,100,100,"901,318",,19.4129,,1.7379,,1.0966,,3.8007,28.75,0.6218,,,,,,,TSE
Y9999,加權指數,2019/12/02,11509.94,11524.85,11454.38,11502.83,"4,295,183","114,881,791",0.1154,0.3028,"711,116,501","34,676,654",,,0.1153,100,100,"979,115",,19.3643,,1.7336,,1.0939,,3.8101,13.26,0.6133,,,,,,,TSE
Y9999,加權指數,2019/11/29,11616.88,11623.59,11485.16,11489.57,"4,447,827","121,432,338",-1.0976,0.3259,"709,919,187","34,587,676",,,-1.1037,100,100,"1,010,390",,18.9853,,1.7695,,1.0829,,3.8105,-127.51,1.1916,,,,,,,TSE
Y9999,加權指數,2019/11/28,11641.7,11654.06,11604.68,11617.08,"3,930,383","106,271,341",-0.2608,0.2808,"709,879,845","34,968,012",,,-0.2612,100,100,"896,972",,19.1911,,1.7887,,1.0946,,3.7691,-30.38,0.424,,,,,,,TSE
Y9999,加權指數,2019/11/27,11590.81,11651.73,11590.81,11647.46,"4,334,379","109,927,474",0.6102,0.3076,"709,867,534","35,059,169",,,0.6083,100,100,"956,203",,19.242,,1.7934,,1.0975,,3.7593,70.64,0.5262,,,,,,,TSE
Y9999,加權指數,2019/11/26,11608.37,11642.96,11576.82,11576.82,"5,309,655","201,967,550",0.1318,0.4633,"710,175,634","34,850,644",,,0.1317,100,100,"998,150",,19.1217,,1.7819,,1.0905,,3.7825,15.24,0.5721,,,,,,,TSE
Y9999,加權指數,2019/11/25,11590.81,11604.75,11559.33,11561.58,"3,954,172","113,532,597",-0.0451,0.3062,"710,175,634","34,806,137",,,-0.0451,100,100,"937,981",,19.0989,,1.7798,,1.0892,,3.7874,-5.22,0.3927,,,,,,,TSE
Y9999,加權指數,2019/11/22,11556.75,11577.02,11534.15,11566.8,"3,669,395","109,457,156",0.0738,0.2664,"710,510,312","34,824,277",,,0.0738,100,100,"913,089",,19.1024,,1.7804,,1.0894,,3.7854,8.53,0.3709,,,,,,,TSE
Y9999,加權指數,2019/11/21,11573.84,11573.84,11478.43,11558.27,"3,940,917","121,873,241",-0.627,0.2679,"710,379,426","34,784,626",,,-0.629,100,100,"959,319",,19.0833,,1.7789,,1.0884,,3.7894,-72.93,0.8203,,,,,,,TSE
Y9999,加權指數,2019/11/20,11645.73,11649.07,11591.73,11631.2,"3,845,936","118,273,530",-0.2162,0.2736,"709,357,426","34,994,191",,,-0.2164,100,100,"1,001,331",,19.1955,,1.7894,,1.0948,,3.7667,-25.2,0.4919,,,,,,,TSE
Y9999,加權指數,2019/11/19,11608.48,11656.4,11576.79,11656.4,"4,131,971","123,621,007",0.4881,0.2727,"709,350,221","35,069,027",,,0.4869,100,100,"1,008,506",,19.2378,,1.7933,,1.0972,,3.7587,56.62,0.6863,,,,,,,TSE
Y9999,加權指數,2019/11/18,11543.8,11599.78,11532.97,11599.78,"3,869,365","109,866,167",0.6436,0.2766,"709,738,275","34,913,061",,,0.6415,100,100,"951,643",,19.1505,,1.7843,,1.0918,,3.7758,74.18,0.5797,,,,,,,TSE
Y9999,加權指數,2019/11/15,11485.46,11552.25,11485.46,11525.6,"4,272,058","131,944,670",0.6566,0.3477,"709,738,275","34,689,668",,,0.6544,100,100,"1,056,804",,19.0295,,1.7731,,1.085,,3.8001,75.18,0.5833,,,,,,,TSE
Y9999,加權指數,2019/11/14,11488.74,11498.25,11424.77,11450.42,"3,979,806","132,213,498",-0.1518,0.3281,"709,737,874","34,463,165",,,-0.1519,100,100,"1,069,809",,18.9046,,1.7614,,1.0778,,3.8251,-17.41,0.6407,,,,,,,TSE
Y9999,加權指數,2019/11/13,11483.24,11509.37,11439.09,11467.83,"3,533,002","116,677,434",-0.4561,0.2781,"710,223,924","34,521,729",,,-0.4571,100,100,"967,717",,18.9365,,1.7639,,1.0795,,3.8205,-52.54,0.61,,,,,,,TSE
Y9999,加權指數,2019/11/12,11463.33,11520.37,11459.68,11520.37,"3,791,823","119,562,602",0.8146,0.2839,"710,225,093","34,682,922",,,0.8113,100,100,"970,444",,19.023,,1.772,,1.0844,,3.8038,93.09,0.5311,,,,,,,TSE
Y9999,加權指數,2019/11/11,11570.33,11570.33,11409.83,11427.28,"4,657,136","153,909,682",-1.3149,0.3506,"710,226,686","34,403,636",,,-1.3236,100,100,"1,135,233",,18.8707,,1.7578,,1.0757,,3.7628,-152.26,1.3861,,,,,,,TSE
Y9999,加權指數,2019/11/08,11620.89,11642.41,11561.31,11579.54,"4,256,500","141,593,376",-0.2328,0.3311,"710,226,973","34,861,250",,,-0.2331,100,100,"1,047,241",,19.1222,,1.7812,,1.09,,3.7267,-27.02,0.6987,,,,,,,TSE
Y9999,加權指數,2019/11/07,11642.91,11647.47,11552.08,11606.56,"4,416,657","141,648,261",-0.3991,0.3347,"710,467,986","34,943,467",,,-0.3999,100,100,"1,077,246",,19.1665,,1.7853,,1.0926,,3.7182,-46.51,0.8186,,,,,,,TSE
Y9999,加權指數,2019/11/06,11645.08,11668.2,11601.7,11653.07,"5,054,923","161,159,025",0.0776,0.3786,"710,446,509","35,081,956",,,0.0776,100,100,"1,210,657",,19.2462,,1.7923,,1.0968,,3.7047,9.04,0.5711,,,,,,,TSE
Y9999,加權指數,2019/11/05,11576.18,11644.03,11576.18,11644.03,"4,832,472","156,219,278",0.7544,0.3366,"710,396,705","35,054,641",,,0.7515,100,100,"1,147,125",,19.2321,,1.791,,1.096,,3.7078,87.18,0.5871,,,,,,,TSE
Y9999,加權指數,2019/11/04,11451.72,11559.07,11451.72,11556.85,"5,039,807","158,495,071",1.3801,0.3387,"710,096,705","34,789,388",,,1.3706,100,100,"1,185,810",,19.0807,,1.7769,,1.0873,,3.7361,157.32,0.9417,,,,,,,TSE
Y9999,加權指數,2019/11/01,11373.7,11399.53,11335.51,11399.53,"4,127,358","137,456,384",0.3594,0.2789,"710,065,992","34,312,546",,,0.3587,100,100,"1,001,395",,18.8128,,1.752,,1.0721,,3.793,40.82,0.5636,,,,,,,TSE
Y9999,加權指數,2019/10/31,11393.68,11428.42,11358.71,11358.71,"4,573,175","156,079,436",-0.1895,0.3623,"707,418,094","34,124,865",,,-0.1897,100,100,"1,120,020",,18.7392,,1.7475,,1.0677,,3.8108,-21.57,0.6126,,,,,,,TSE
Y9999,加權指數,2019/10/30,11336.97,11380.28,11306.95,11380.28,"3,839,427","125,156,943",0.4095,0.2872,"707,727,026","34,189,402",,,0.4086,100,100,"1,013,779",,18.7836,,1.7515,,1.0702,,3.8036,46.41,0.647,,,,,,,TSE
Y9999,加權指數,2019/10/29,11347.39,11373.95,11292.83,11333.87,"4,323,618","146,743,840",0.1666,0.3174,"707,727,332","34,050,051",,,0.1665,100,100,"1,142,582",,18.7056,,1.7442,,1.0657,,3.8192,18.85,0.7169,,,,,,,TSE
Y9999,加權指數,2019/10/28,11321.99,11341.03,11295.44,11315.02,"3,817,458","117,562,128",0.1673,0.2572,"707,727,332","33,993,801",,,0.1672,100,100,"945,068",,18.6755,,1.7414,,1.064,,3.8255,18.9,0.4036,,,,,,,TSE
Y9999,加權指數,2019/10/25,11336.64,11347.18,11281.37,11296.12,"4,168,409","130,442,292",-0.2122,0.2801,"707,727,332","33,937,368",,,-0.2124,100,100,"1,035,376",,18.6412,,1.7382,,1.062,,3.8319,-24.02,0.5814,,,,,,,TSE
Y9999,加權指數,2019/10/24,11266.84,11320.14,11254.59,11320.14,"4,619,088","143,341,066",0.7159,0.302,"707,727,332","34,008,926",,,0.7134,100,100,"1,088,782",,18.6804,,1.7419,,1.0643,,3.8238,80.47,0.5832,,,,,,,TSE
Y9999,加權指數,2019/10/23,11266.18,11281.12,11209.1,11239.67,"4,355,567","140,827,621",-0.2802,0.3276,"708,012,391","33,770,068",,,-0.2806,100,100,"1,175,033",,18.559,,1.7296,,1.0569,,3.8509,-31.58,0.639,,,,,,,TSE
Y9999,加權指數,2019/10/22,11221.19,11271.25,11218.25,11271.25,"4,030,052","127,442,197",0.7788,0.301,"707,994,166","33,865,084",,,0.7758,100,100,"1,070,035",,18.6141,,1.7347,,1.06,,3.8401,87.1,0.4739,,,,,,,TSE
Y9999,加權指數,2019/10/21,11166.24,11188.13,11147.86,11184.15,"3,463,242","103,208,482",0.0352,0.2509,"707,994,090","33,603,240",,,0.0351,100,100,"885,891",,18.4697,,1.7212,,1.0518,,3.87,3.93,0.3602,,,,,,,TSE
Y9999,加權指數,2019/10/18,11190.21,11237.38,11154.86,11180.22,"4,569,104","146,372,635",-0.0595,0.3648,"707,994,122","33,590,192",,,-0.0596,100,100,"1,037,299",,18.4615,,1.7205,,1.0513,,3.8715,-6.66,0.7376,,,,,,,TSE
Y9999,加權指數,2019/10/17,11156.14,11186.88,11131.45,11186.88,"4,076,737","123,696,605",0.2154,0.3077,"707,994,122","33,611,445",,,0.2152,100,100,"1,021,958",,18.4723,,1.7215,,1.0519,,3.869,24.05,0.4966,,,,,,,TSE
Y9999,加權指數,2019/10/16,11166.17,11180.11,11113.18,11162.83,"4,714,707","148,047,483",0.4592,0.336,"708,065,785","33,541,848",,,0.4582,100,100,"1,226,562",,18.4346,,1.7179,,1.0498,,3.8773,51.03,0.6023,,,,,,,TSE
Y9999,加權指數,2019/10/15,11103.5,11126.45,11091.29,11111.8,"4,269,306","137,604,344",0.4053,0.2932,"708,065,783","33,387,609",,,0.4044,100,100,"1,090,687",,18.348,,1.7099,,1.0449,,3.8952,44.85,0.3177,,,,,,,TSE
Y9999,加權指數,2019/10/14,11004.74,11085.49,11004.74,11066.95,"5,403,098","162,700,159",1.6253,0.3448,"708,065,783","33,252,820",,,1.6122,100,100,"1,202,006",,18.2724,,1.7028,,1.0406,,3.911,176.99,0.7415,,,,,,,TSE
Y9999,加權指數,2019/10/09,10976.93,10989.39,10889.96,10889.96,"4,030,996","130,464,899",-1.1559,0.2775,"707,384,224","32,697,920",,,-1.1626,100,100,"1,008,288",,17.9766,,1.6753,,1.0237,,3.9774,-127.35,0.9025,,,,,,,TSE
Y9999,加權指數,2019/10/08,10986.01,11020.51,10986.01,11017.31,"4,035,566","131,019,533",0.7522,0.2681,"707,384,224","33,078,385",,,0.7494,100,100,"992,378",,18.1851,,1.6947,,1.0356,,3.9317,82.25,0.3155,,,,,,,TSE
Y9999,加權指數,2019/10/07,10932.24,10954.45,10919.43,10935.06,"3,586,313","114,385,432",0.3725,0.2304,"707,547,574","32,840,506",,,0.3718,100,100,"902,747",,18.0589,,1.6816,,1.028,,3.9601,40.58,0.3214,,,,,,,TSE
Y9999,加權指數,2019/10/04,10907.69,10941.49,10854.12,10894.48,"3,672,471","123,565,120",0.1707,0.2521,"707,547,574","32,720,794",,,0.1706,100,100,"944,155",,17.9922,,1.6754,,1.0242,,3.9746,18.57,0.8033,,,,,,,TSE
Y9999,加權指數,2019/10/03,10866.5,10888.4,10809.28,10875.91,"4,266,892","121,716,042",-0.6574,0.2512,"707,447,574","32,660,395",,,-0.6596,100,100,"937,395",,17.9599,,1.6724,,1.0224,,3.982,-71.97,0.7227,,,,,,,TSE
Y9999,加權指數,2019/10/02,10945.92,10965.2,10927.39,10947.88,"3,889,705","116,950,886",-0.1803,0.2413,"707,447,574","32,876,345",,,-0.1804,100,100,"907,447",,18.08,,1.6836,,1.0292,,3.9558,-19.77,0.3447,,,,,,,TSE
Y9999,加權指數,2019/10/01,10855.6,10967.65,10855.6,10967.65,"4,472,012","149,848,845",1.274,0.2944,"707,463,195","32,937,655",,,1.266,100,100,"1,051,359",,18.1148,,1.6868,,1.0312,,3.9485,137.97,1.0347,,,,,,,TSE
Y9999,加權指數,2019/09/27,10904,10921.17,10827.61,10829.68,"4,211,145","124,771,598",-0.3892,0.3014,"707,155,962","32,517,184",,,-0.3899,100,100,"1,031,089",,17.1561,,1.6048,,1.0206,,3.9992,-42.31,0.8606,,,,,,,TSE
Y9999,加權指數,2019/09/26,10909.57,10934.91,10856.96,10871.99,"3,878,756","116,018,960",-0.0156,0.2765,"707,130,411","32,642,590",,,-0.0156,100,100,"945,745",,17.2203,,1.6108,,1.0244,,3.9839,-1.7,0.7169,,,,,,,TSE
Y9999,加權指數,2019/09/25,10885.67,10885.67,10825.85,10873.69,"3,880,868","106,259,302",-0.4059,0.281,"709,100,518","32,698,837",,,-0.4068,100,100,"954,407",,17.2047,,1.608,,1.0246,,3.9863,-44.32,0.5479,,,,,,,TSE
Y9999,加權指數,2019/09/24,10917.44,10947.53,10886.62,10918.01,"3,872,481","109,707,784",-0.0092,0.293,"709,084,092","32,833,507",,,-0.0093,100,100,"1,013,261",,17.269,,1.614,,1.0284,,3.97,-1.01,0.5578,,,,,,,TSE
Y9999,加權指數,2019/09/23,10924.81,10948.19,10905.92,10919.02,"3,976,565","106,841,123",-0.0976,0.2849,"709,055,893","32,837,695",,,-0.0977,100,100,"978,964",,17.2697,,1.6141,,1.0285,,3.9695,-10.67,0.3867,,,,,,,TSE
Y9999,加權指數,2019/09/20,10908.1,10931.76,10903.45,10929.69,"4,712,806","147,979,569",0.3212,0.4085,"709,056,212","32,869,776",,,0.3207,100,100,"1,015,743",,17.2833,,1.6154,,1.0293,,3.9656,34.99,0.2599,,,,,,,TSE
Y9999,加權指數,2019/09/19,10947.62,10954.18,10874.66,10894.7,"4,094,709","114,671,100",-0.3179,0.2673,"709,039,163","32,765,292",,,-0.3185,100,100,"922,567",,17.231,,1.6105,,1.0262,,3.9783,-34.75,0.7276,,,,,,,TSE
Y9999,加權指數,2019/09/18,10887.42,10971.54,10878.34,10929.45,"4,380,465","130,465,246",0.5053,0.3012,"710,765,189","32,882,987",,,0.504,100,100,"1,113,809",,17.2956,,1.6148,,1.0296,,4.0034,54.95,0.8571,,,,,,,TSE
Y9999,加權指數,2019/09/17,10908.85,10912.23,10866.43,10874.5,"4,238,580","117,546,611",-0.2168,0.3032,"710,765,189","32,718,917",,,-0.2171,100,100,"1,001,017",,17.2083,,1.6067,,1.0244,,4.0235,-23.63,0.4203,,,,,,,TSE
Y9999,加權指數,2019/09/16,10822.69,10898.13,10822.69,10898.13,"4,390,073","119,576,475",0.6519,0.3007,"710,704,901","32,784,722",,,0.6497,100,100,"1,005,025",,17.2466,,1.6101,,1.0266,,4.0147,70.58,0.6967,,,,,,,TSE
Y9999,加權指數,2019/09/12,10830.25,10862.68,10804.02,10827.55,"4,330,422","120,872,609",0.3448,0.2919,"711,074,157","32,583,299",,,0.3442,100,100,"962,901",,17.1346,,1.5998,,1.02,,4.0401,37.2,0.5436,,,,,,,TSE
Y9999,加權指數,2019/09/11,10787.65,10815.59,10746.87,10790.35,"4,310,865","119,937,917",0.3419,0.3044,"711,189,665","32,471,120",,,0.3413,100,100,"974,736",,17.0785,,1.5944,,1.0166,,4.0541,36.77,0.639,,,,,,,TSE
Y9999,加權指數,2019/09/10,10791.95,10810.03,10732.78,10753.58,"4,475,712","121,338,149",-0.4403,0.3225,"711,773,914","32,375,593",,,-0.4413,100,100,"986,052",,17.0261,,1.589,,1.0135,,4.0667,-47.56,0.7152,,,,,,,TSE
Y9999,加權指數,2019/09/09,10808.68,10829.44,10778.15,10801.14,"4,543,925","116,733,239",0.1902,0.3131,"711,693,906","32,517,635",,,0.19,100,100,"1,027,773",,17.0966,,1.5956,,1.0177,,4.0489,20.5,0.4758,,,,,,,TSE
Y9999,加權指數,2019/09/06,10783.46,10803.07,10753.45,10780.64,"4,827,692","131,307,111",0.2204,0.3361,"711,349,494","32,454,406",,,0.2202,100,100,"1,107,361",,17.0647,,1.5926,,1.0158,,4.0568,23.71,0.4613,,,,,,,TSE
Y9999,加權指數,2019/09/05,10718.4,10766.6,10714.27,10756.93,"6,013,120","154,662,076",0.9348,0.3982,"711,349,494","32,382,885",,,0.9304,100,100,"1,261,814",,17.0318,,1.5895,,1.0138,,4.0658,99.62,0.491,,,,,,,TSE
Y9999,加權指數,2019/09/04,10566.32,10670.43,10566.32,10657.31,"4,338,123","107,093,494",0.9386,0.2979,"711,190,893","32,083,019",,,0.9342,100,100,"972,295",,16.8723,,1.5747,,1.0043,,4.1038,99.1,0.9861,,,,,,,TSE
Y9999,加權指數,2019/09/03,10629.22,10650.15,10557.03,10558.21,"4,043,809","105,576,630",-0.7206,0.2825,"711,186,296","31,785,323",,,-0.7233,100,100,"949,727",,16.7178,,1.5602,,0.9951,,4.1419,-76.64,0.8756,,,,,,,TSE
Y9999,加權指數,2019/09/02,10613.19,10634.85,10589.42,10634.85,"4,333,278","105,848,766",0.1582,0.2953,"711,126,196","32,014,598",,,0.1581,100,100,"981,744",,16.8348,,1.5712,,1.0021,,4.1123,16.8,0.4279,,,,,,,TSE
Y9999,加權指數,2019/08/30,10504.28,10618.05,10504.28,10618.05,"5,323,560","148,217,313",1.4874,0.4001,"710,740,140","31,960,537",,,1.4765,100,100,"1,199,598",,16.7931,,1.5685,,1.0003,,4.1192,155.62,1.0874,,,,,,,TSE
Y9999,加權指數,2019/08/29,10440.15,10466.99,10406.49,10462.43,"3,866,814","104,248,701",0.2697,0.2941,"710,693,533","31,490,525",,,0.2693,100,100,"937,813",,16.5476,,1.5455,,0.9856,,4.1807,28.14,0.5798,,,,,,,TSE
Y9999,加權指數,2019/08/28,10397.6,10456.3,10397.6,10434.29,"3,597,431","102,092,710",0.4531,0.239,"711,130,808","31,418,189",,,0.452,100,100,"878,572",,16.5033,,1.5411,,0.9831,,4.1917,47.06,0.5651,,,,,,,TSE
Y9999,加權指數,2019/08/27,10386.21,10431.78,10368.96,10387.23,"4,120,194","123,691,150",0.3154,0.328,"710,870,973","31,275,505",,,0.3149,100,100,"894,549",,16.4268,,1.5339,,0.9786,,4.2108,32.66,0.6067,,,,,,,TSE
Y9999,加權指數,2019/08/26,10453.4,10453.4,10340.15,10354.57,"4,862,207","117,049,586",-1.7417,0.2918,"710,223,012","31,163,162",,,-1.757,100,100,"1,016,154",,16.378,,1.5294,,0.9757,,4.226,-183.54,1.0747,,,,,,,TSE
Y9999,加權指數,2019/08/23,10526.15,10541.73,10503.07,10538.11,"3,942,656","110,007,554",0.0791,0.2736,"709,732,523","31,709,825",,,0.0791,100,100,"947,669",,16.6641,,1.5561,,0.9927,,4.1531,8.33,0.3671,,,,,,,TSE
Y9999,加權指數,2019/08/22,10560.01,10596.41,10515.72,10529.78,"4,396,250","123,271,367",0.0378,0.3285,"709,704,799","31,684,126",,,0.0378,100,100,"1,072,360",,16.6496,,1.5547,,0.9918,,4.1565,3.98,0.7666,,,,,,,TSE
Y9999,加權指數,2019/08/21,10526.87,10545.25,10504.49,10525.8,"3,932,448","111,080,424",0.0314,0.3035,"709,694,426","31,673,959",,,0.0314,100,100,"1,006,299",,16.6509,,1.5548,,0.9919,,4.1578,3.3,0.3874,,,,,,,TSE
Y9999,加權指數,2019/08/20,10508.42,10538.12,10497.13,10522.5,"4,542,661","121,491,792",0.3218,0.3295,"709,652,784","31,665,237",,,0.3213,100,100,"1,070,480",,16.6458,,1.5544,,0.9916,,4.159,33.75,0.3908,,,,,,,TSE
Y9999,加權指數,2019/08/19,10449.39,10516.05,10449.39,10488.75,"4,574,050","120,476,924",0.6512,0.3346,"709,639,610","31,564,310",,,0.6491,100,100,"1,068,019",,16.5932,,1.5495,,0.9885,,4.1723,67.86,0.6397,,,,,,,TSE
Y9999,加權指數,2019/08/16,10345.42,10456.32,10318.37,10420.89,"4,700,960","120,048,343",0.9079,0.3634,"709,746,668","31,361,872",,,0.9038,100,100,"1,133,574",,16.4934,,1.5398,,0.9824,,4.1987,93.76,1.3358,,,,,,,TSE
Y9999,加權指數,2019/08/15,10374.75,10374.75,10287.76,10327.13,"5,071,669","123,132,995",-0.9647,0.3434,"709,746,717","31,079,527",,,-0.9694,100,100,"1,127,916",,16.3449,,1.526,,0.9735,,4.2368,-100.6,0.8342,,,,,,,TSE
Y9999,加權指數,2019/08/14,10444.5,10518.02,10427.73,10427.73,"5,037,463","146,152,949",0.6279,0.3767,"709,043,757","31,384,977",,,0.626,100,100,"1,209,469",,16.5048,,1.5409,,0.983,,4.1954,65.07,0.8713,,,,,,,TSE
